param,material,process,selected_system,selected_color,training_n_groups,training_median_abs_diff_pct,training_q25_abs_diff_pct,training_q75_abs_diff_pct,heldout_n,heldout_median_abs_diff_pct,heldout_mean_abs_diff_pct,heldout_q25_abs_diff_pct,heldout_q75_abs_diff_pct,retrospective_lowest_abs_diff_pct,excess_over_retrospective_lowest_pct,heldout_category
ra,ellor,tf,int,white,57,20.7378952646953,12.185479065509501,47.4719727975258,1,6.61830475920391,6.61830475920391,6.61830475920391,6.61830475920391,4.60955712473424,2.0087476344696693,<10\%
ra,ellor,tr,int,white,57,20.7378952646953,10.5930217537381,47.4719727975258,1,12.185479065509501,12.185479065509501,12.185479065509501,12.185479065509501,10.0673435565085,2.118135509001,10--30\%
ra,ellor,wedm_f,int,white,57,20.7378952646953,10.5930217537381,47.4719727975258,1,19.9061216831781,19.9061216831781,19.9061216831781,19.9061216831781,9.29216495918331,10.61395672399479,10--30\%
ra,ellor,wedm_r,int,white,57,20.7378952646953,10.5930217537381,47.4719727975258,1,14.8743061568505,14.8743061568505,14.8743061568505,14.8743061568505,0.856552813854951,14.01775334299555,10--30\%
ra,mo58a,b,int,green,58,20.235133381187502,10.042979777763879,45.6734099403935,1,94.4986202941751,94.4986202941751,94.4986202941751,94.4986202941751,94.4986202941751,0,>30\%
ra,mo58a,gla,int,white,57,20.7378952646953,10.5930217537381,47.4719727975258,1,13.568423243888,13.568423243888,13.568423243888,13.568423243888,3.45282452329206,10.11559872059594,10--30\%
ra,mo58a,gri,int,white,57,20.7378952646953,10.5930217537381,47.4719727975258,1,20.5393521435823,20.5393521435823,20.5393521435823,20.5393521435823,13.8660570255142,6.673295118068099,10--30\%
ra,mo58a,hon,int,white,57,20.7378952646953,12.185479065509501,47.4719727975258,1,10.2397218404036,10.2397218404036,10.2397218404036,10.2397218404036,2.5613902209418,7.678331619461801,10--30\%
ra,mo58a,mf,int,white,57,20.7378952646953,10.5930217537381,47.4719727975258,1,17.3234979264106,17.3234979264106,17.3234979264106,17.3234979264106,4.54089760519341,12.782600321217188,10--30\%
ra,mo58a,mr,int,green,58,20.235133381187502,10.042979777763879,45.6734099403935,1,67.6613447497765,67.6613447497765,67.6613447497765,67.6613447497765,18.3643999830254,49.2969447667511,>30\%
ra,mo58a,tf,int,green,58,20.235133381187502,10.042979777763879,45.6734099403935,1,57.3776202854573,57.3776202854573,57.3776202854573,57.3776202854573,48.8032932012631,8.574327084194195,>30\%
ra,mo58a,tr,int,green,58,20.235133381187502,10.042979777763879,50.73802078501345,1,21.8589285095609,21.8589285095609,21.8589285095609,21.8589285095609,13.4139688678033,8.4449596417576,10--30\%
ra,mo58a,wedm_f,int,white,57,20.7378952646953,12.185479065509501,47.4719727975258,1,3.83367362674581,3.83367362674581,3.83367362674581,3.83367362674581,2.84397846719863,0.9896951595471801,<10\%
ra,mo58a,wedm_r,int,white,57,20.7378952646953,10.5930217537381,47.4719727975258,1,19.5797775792818,19.5797775792818,19.5797775792818,19.5797775792818,9.81671957298616,9.763058006295639,10--30\%
ra,ti6al4v,b,int,green,58,20.235133381187502,10.042979777763879,50.73802078501345,1,22.4643427585022,22.4643427585022,22.4643427585022,22.4643427585022,18.1279163715876,4.336426386914603,10--30\%
ra,ti6al4v,gla,int,white,57,20.5393521435823,10.5930217537381,47.4719727975258,1,20.7378952646953,20.7378952646953,20.7378952646953,20.7378952646953,7.56032617309386,13.177569091601441,10--30\%
ra,ti6al4v,gri,int,green,58,20.235133381187502,10.042979777763879,45.6734099403935,1,69.8710133230331,69.8710133230331,69.8710133230331,69.8710133230331,66.2988630766762,3.572150246356898,>30\%
ra,ti6al4v,hon,int,green,58,20.235133381187502,10.042979777763879,50.73802078501345,1,24.8214011781049,24.8214011781049,24.8214011781049,24.8214011781049,24.2596130134239,0.5617881646810012,10--30\%
ra,ti6al4v,mf,int,white,57,20.7378952646953,10.5930217537381,47.4719727975258,1,13.518971698162,13.518971698162,13.518971698162,13.518971698162,13.518971698162,0,10--30\%
ra,ti6al4v,mr,int,green,58,20.235133381187502,10.042979777763879,50.73802078501345,1,45.339851167157,45.339851167157,45.339851167157,45.339851167157,5.74001856157168,39.59983260558532,>30\%
ra,ti6al4v,tf,int,green,58,20.235133381187502,10.042979777763879,50.73802078501345,1,23.9016048533836,23.9016048533836,23.9016048533836,23.9016048533836,10.0478601900836,13.853744663299999,10--30\%
ra,ti6al4v,tr,int,green,58,20.235133381187502,10.042979777763879,45.6734099403935,1,73.7250973709551,73.7250973709551,73.7250973709551,73.7250973709551,62.7230090165748,11.002088354380298,>30\%
ra,ti6al4v,wedm_f,int,green,58,20.235133381187502,10.042979777763879,50.73802078501345,1,21.8541198912135,21.8541198912135,21.8541198912135,21.8541198912135,8.29135373430735,13.56276615690615,10--30\%
ra,ti6al4v,wedm_r,int,white,57,20.7378952646953,12.185479065509501,47.4719727975258,1,4.18049204306045,4.18049204306045,4.18049204306045,4.18049204306045,2.56224245122463,1.6182495918358204,<10\%
rq,14301,b,int,red,58,18.764769481631298,10.83049432870005,64.89175603329085,1,192.566035282288,192.566035282288,192.566035282288,192.566035282288,24.15278893874,168.413246343548,>100\%
rq,14301,gla,int,red,58,18.764769481631298,10.83049432870005,65.4654259701089,1,30.7409380768862,30.7409380768862,30.7409380768862,30.7409380768862,1.02366330143366,29.717274775452537,>30\%
rq,14301,gri,int,red,58,19.682788515743,10.83049432870005,65.4654259701089,1,10.9948248034705,10.9948248034705,10.9948248034705,10.9948248034705,10.9948248034705,0,10--30\%
rq,14301,hon,int,red,58,19.682788515743,10.886672825951651,65.4654259701089,1,1.54374353590113,1.54374353590113,1.54374353590113,1.54374353590113,1.54374353590113,0,<10\%
rq,14301,mf,int,red,58,18.764769481631298,10.83049432870005,64.89175603329085,1,66.9761726456345,66.9761726456345,66.9761726456345,66.9761726456345,24.5239623611835,42.452210284451006,>30\%
rq,14301,mr,int,red,58,18.764769481631298,10.83049432870005,64.89175603329085,1,65.5393431463569,65.5393431463569,65.5393431463569,65.5393431463569,64.778192935098,0.7611502112588937,>30\%
rq,14301,tf,int,red,58,18.764769481631298,10.83049432870005,65.4654259701089,1,50.607330389883,50.607330389883,50.607330389883,50.607330389883,20.5682534752589,30.039076914624104,>30\%
rq,14301,tr,int,red,58,18.764769481631298,10.83049432870005,65.4654259701089,1,50.3988057370908,50.3988057370908,50.3988057370908,50.3988057370908,37.2142312168571,13.184574520233696,>30\%
rq,14301,wedm_f,int,red,58,19.682788515743,10.83049432870005,65.4654259701089,1,17.1881029583875,17.1881029583875,17.1881029583875,17.1881029583875,1.73830630641958,15.449796651967919,10--30\%
rq,14301,wedm_r,int,red,58,19.682788515743,10.886672825951651,65.4654259701089,1,5.7405790290807,5.7405790290807,5.7405790290807,5.7405790290807,0.58014113632052,5.16043789276018,<10\%
rq,al7075,b,int,red,58,18.764769481631298,10.83049432870005,64.89175603329085,1,805.524821501696,805.524821501696,805.524821501696,805.524821501696,7.98239796856328,797.5424235331327,>100\%
rq,al7075,gla,int,red,58,19.682788515743,10.886672825951651,65.4654259701089,1,10.5702242432879,10.5702242432879,10.5702242432879,10.5702242432879,3.28167645043082,7.28854779285708,10--30\%
rq,al7075,gri,int,red,58,19.682788515743,10.886672825951651,65.4654259701089,1,8.13938053629963,8.13938053629963,8.13938053629963,8.13938053629963,8.13938053629963,0,<10\%
rq,al7075,hon,int,red,58,18.764769481631298,10.83049432870005,65.4654259701089,1,51.8201841683054,51.8201841683054,51.8201841683054,51.8201841683054,2.87178947219126,48.94839469611414,>30\%
rq,al7075,mf,int,red,58,18.764769481631298,10.83049432870005,64.89175603329085,1,196.561195825856,196.561195825856,196.561195825856,196.561195825856,29.6185493492974,166.9426464765586,>100\%
rq,al7075,mr,int,red,58,18.764769481631298,10.83049432870005,64.89175603329085,1,184.680559958237,184.680559958237,184.680559958237,184.680559958237,42.6355007738218,142.0450591844152,>100\%
rq,al7075,tf,int,red,58,19.682788515743,10.83049432870005,65.4654259701089,1,14.6824019758759,14.6824019758759,14.6824019758759,14.6824019758759,3.00227922326047,11.68012275261543,10--30\%
rq,al7075,tr,int,red,58,18.764769481631298,10.83049432870005,64.89175603329085,1,69.818723532616,69.818723532616,69.818723532616,69.818723532616,62.1595140284249,7.659209504191104,>30\%
rq,al7075,wedm_f,int,red,58,19.682788515743,10.886672825951651,65.4654259701089,1,2.16284391167135,2.16284391167135,2.16284391167135,2.16284391167135,2.16284391167135,0,<10\%
rq,al7075,wedm_r,int,red,58,19.682788515743,10.886672825951651,65.4654259701089,1,6.04710826319487,6.04710826319487,6.04710826319487,6.04710826319487,3.46219730562423,2.58491095757064,<10\%
rq,c45,b,int,red,58,18.764769481631298,10.83049432870005,65.11350756203485,1,65.2436744413649,65.2436744413649,65.2436744413649,65.2436744413649,2.86690894379413,62.37676549757077,>30\%
rq,c45,gla,int,red,58,18.764769481631298,10.83049432870005,65.4654259701089,1,19.7842688402316,19.7842688402316,19.7842688402316,19.7842688402316,7.22296316645531,12.56130567377629,10--30\%
rq,c45,gri,int,red,58,19.682788515743,10.83049432870005,65.4654259701089,1,11.8253138558973,11.8253138558973,11.8253138558973,11.8253138558973,0.157895225024561,11.667418630872739,10--30\%
rq,c45,hon,int,red,58,19.682788515743,10.886672825951651,65.4654259701089,1,7.56254934577229,7.56254934577229,7.56254934577229,7.56254934577229,0.590891109475945,6.971658236296345,<10\%
rq,c45,mf,int,red,58,19.682788515743,10.83049432870005,65.4654259701089,1,17.9482307720082,17.9482307720082,17.9482307720082,17.9482307720082,0.192235887788273,17.755994884219927,10--30\%
rq,c45,mr,int,red,58,18.764769481631298,10.83049432870005,65.4654259701089,1,50.2471179484623,50.2471179484623,50.2471179484623,50.2471179484623,34.5144649142337,15.732653034228598,>30\%
rq,c45,tf,int,red,58,18.764769481631298,10.83049432870005,64.89175603329085,1,66.7104300685079,66.7104300685079,66.7104300685079,66.7104300685079,55.0386871984375,11.671742870070403,>30\%
rq,c45,tr,int,red,58,18.764769481631298,10.83049432870005,64.89175603329085,1,90.5129412238462,90.5129412238462,90.5129412238462,90.5129412238462,85.3392977248463,5.173643498999894,>30\%
rq,c45,wedm_f,int,red,58,18.8662498061199,10.83049432870005,65.4654259701089,1,19.5813081912544,19.5813081912544,19.5813081912544,19.5813081912544,13.2979156733886,6.283392517865801,10--30\%
rq,c45,wedm_r,int,red,58,19.682788515743,10.886672825951651,65.4654259701089,1,5.61914180443881,5.61914180443881,5.61914180443881,5.61914180443881,0.953873215428021,4.665268589010789,<10\%
rq,ellor,gla,int,red,58,19.682788515743,10.83049432870005,65.4654259701089,1,13.1167384310818,13.1167384310818,13.1167384310818,13.1167384310818,8.33719387349765,4.779544557584149,10--30\%
rq,ellor,gri,int,red,58,18.764769481631298,10.83049432870005,64.89175603329085,1,238.440742432675,238.440742432675,238.440742432675,238.440742432675,82.9985095144709,155.4422329182041,>100\%
rq,ellor,hon,int,red,58,19.682788515743,10.886672825951651,65.4654259701089,1,7.37799806884879,7.37799806884879,7.37799806884879,7.37799806884879,7.37799806884879,0,<10\%
rq,ellor,mf,int,red,58,19.682788515743,10.83049432870005,65.4654259701089,1,12.9205142815072,12.9205142815072,12.9205142815072,12.9205142815072,1.04664225372099,11.873872027786211,10--30\%
rq,ellor,mr,int,red,58,19.682788515743,10.886672825951651,65.4654259701089,1,3.08606497592766,3.08606497592766,3.08606497592766,3.08606497592766,3.08606497592766,0,<10\%
rq,ellor,tf,int,red,58,19.682788515743,10.886672825951651,65.4654259701089,1,9.13481338435711,9.13481338435711,9.13481338435711,9.13481338435711,0.538197893325502,8.596615491031608,<10\%
rq,ellor,tr,int,red,58,19.682788515743,10.886672825951651,65.4654259701089,1,10.8237850493405,10.8237850493405,10.8237850493405,10.8237850493405,7.28141733182135,3.5423677175191504,10--30\%
rq,ellor,wedm_f,int,red,58,18.764769481631298,10.83049432870005,65.4654259701089,1,25.4813988428815,25.4813988428815,25.4813988428815,25.4813988428815,10.1223211467704,15.3590776961111,10--30\%
rq,ellor,wedm_r,int,red,58,19.682788515743,10.83049432870005,65.4654259701089,1,15.4434103829899,15.4434103829899,15.4434103829899,15.4434103829899,1.55365637815849,13.88975400483141,10--30\%
rq,mo58a,b,int,red,58,18.764769481631298,10.83049432870005,64.89175603329085,1,856.259748009307,856.259748009307,856.259748009307,856.259748009307,5.85054569358116,850.4092023157259,>100\%
rq,mo58a,gla,int,red,58,19.682788515743,10.83049432870005,65.4654259701089,1,13.0585591619763,13.0585591619763,13.0585591619763,13.0585591619763,3.78055055915993,9.278008602816369,10--30\%
rq,mo58a,gri,int,red,58,19.682788515743,10.83049432870005,65.4654259701089,1,12.016587875149,12.016587875149,12.016587875149,12.016587875149,11.4843959748618,0.5321919002872004,10--30\%
rq,mo58a,hon,int,red,58,19.682788515743,10.886672825951651,65.4654259701089,1,0.693113429114918,0.693113429114918,0.693113429114918,0.693113429114918,0.0873568097525594,0.6057566193623586,<10\%
rq,mo58a,mf,int,red,58,18.764769481631298,10.83049432870005,64.89175603329085,1,310.738158273353,310.738158273353,310.738158273353,310.738158273353,10.6886879010934,300.04947037225963,>100\%
rq,mo58a,mr,int,red,58,18.764769481631298,10.83049432870005,65.4654259701089,1,63.8360008090687,63.8360008090687,63.8360008090687,63.8360008090687,17.270827945022,46.5651728640467,>30\%
rq,mo58a,tf,int,red,58,18.764769481631298,10.83049432870005,65.4654259701089,1,59.7313399334656,59.7313399334656,59.7313399334656,59.7313399334656,49.8300180539769,9.901321879488698,>30\%
rq,mo58a,tr,int,red,58,18.764769481631298,10.83049432870005,65.4654259701089,1,23.4614720868666,23.4614720868666,23.4614720868666,23.4614720868666,14.2006957345988,9.2607763522678,10--30\%
rq,mo58a,wedm_f,int,red,58,19.682788515743,10.886672825951651,65.4654259701089,1,2.54758876184916,2.54758876184916,2.54758876184916,2.54758876184916,2.54758876184916,0,<10\%
