param,material,process,system,color,n,median_abs_diff_pct,mean_abs_diff_pct,q25_abs_diff_pct,q75_abs_diff_pct
rz,c45,tf,FV,red,1,61.9956704877901,61.9956704877901,61.9956704877901,61.9956704877901
rz,c45,tf,conf,green,1,55.286568047531,55.286568047531,55.286568047531,55.286568047531
rz,c45,tf,conf,red,1,51.2358111852583,51.2358111852583,51.2358111852583,51.2358111852583
rz,c45,tf,fusion,blue,1,51.6575154676496,51.6575154676496,51.6575154676496,51.6575154676496
rz,c45,tf,fusion,green,1,46.9614282457472,46.9614282457472,46.9614282457472,46.9614282457472
rz,c45,tf,fusion,red,1,42.3620077065623,42.3620077065623,42.3620077065623,42.3620077065623
rz,c45,tf,int,blue,1,57.24148798193,57.24148798193,57.24148798193,57.24148798193
rz,c45,tf,int,green,1,64.6845675580413,64.6845675580413,64.6845675580413,64.6845675580413
rz,c45,tf,int,red,1,64.2318088747774,64.2318088747774,64.2318088747774,64.2318088747774
rz,c45,tf,int,white,1,64.948407661464,64.948407661464,64.948407661464,64.948407661464
rz,c45,tr,FV,blue,1,76.7277915342966,76.7277915342966,76.7277915342966,76.7277915342966
rz,c45,tr,FV,green,1,85.1489548107452,85.1489548107452,85.1489548107452,85.1489548107452
rz,c45,tr,FV,red,1,85.161404760439,85.161404760439,85.161404760439,85.161404760439
rz,c45,tr,conf,green,1,81.6861252627076,81.6861252627076,81.6861252627076,81.6861252627076
rz,c45,tr,conf,red,1,80.0328582319242,80.0328582319242,80.0328582319242,80.0328582319242
rz,c45,tr,fusion,blue,1,79.2827651693161,79.2827651693161,79.2827651693161,79.2827651693161
rz,c45,tr,fusion,green,1,76.7422322440574,76.7422322440574,76.7422322440574,76.7422322440574
rz,c45,tr,fusion,red,1,74.7072984841186,74.7072984841186,74.7072984841186,74.7072984841186
rz,c45,tr,int,blue,1,80.2271632127548,80.2271632127548,80.2271632127548,80.2271632127548
rz,c45,tr,int,green,1,89.844763083035,89.844763083035,89.844763083035,89.844763083035
rz,c45,tr,int,red,1,84.9815011010252,84.9815011010252,84.9815011010252,84.9815011010252
rz,c45,tr,int,white,1,90.0915558685271,90.0915558685271,90.0915558685271,90.0915558685271
rz,c45,wedm_f,FV,blue,1,20.1223516320214,20.1223516320214,20.1223516320214,20.1223516320214
rz,c45,wedm_f,FV,green,1,8.704105511159,8.704105511159,8.704105511159,8.704105511159
rz,c45,wedm_f,FV,red,1,36.1803288957556,36.1803288957556,36.1803288957556,36.1803288957556
rz,c45,wedm_f,conf,blue,1,105.728653266105,105.728653266105,105.728653266105,105.728653266105
rz,c45,wedm_f,conf,green,1,154.944499287386,154.944499287386,154.944499287386,154.944499287386
rz,c45,wedm_f,conf,red,1,177.701300367418,177.701300367418,177.701300367418,177.701300367418
rz,c45,wedm_f,fusion,blue,1,231.659076382642,231.659076382642,231.659076382642,231.659076382642
rz,c45,wedm_f,fusion,green,1,201.233683999438,201.233683999438,201.233683999438,201.233683999438
rz,c45,wedm_f,fusion,red,1,218.227593828119,218.227593828119,218.227593828119,218.227593828119
rz,c45,wedm_f,int,blue,1,30.1878218681081,30.1878218681081,30.1878218681081,30.1878218681081
rz,c45,wedm_f,int,green,1,18.6850069251092,18.6850069251092,18.6850069251092,18.6850069251092
rz,c45,wedm_f,int,red,1,22.4811929286837,22.4811929286837,22.4811929286837,22.4811929286837
rz,c45,wedm_f,int,white,1,18.3188023101153,18.3188023101153,18.3188023101153,18.3188023101153
rz,c45,wedm_r,FV,blue,1,1.65537687195251,1.65537687195251,1.65537687195251,1.65537687195251
rz,c45,wedm_r,FV,green,1,3.05060586648999,3.05060586648999,3.05060586648999,3.05060586648999
rz,c45,wedm_r,FV,red,1,0.373638428307539,0.373638428307539,0.373638428307539,0.373638428307539
rz,c45,wedm_r,conf,blue,1,9.38772011623775,9.38772011623775,9.38772011623775,9.38772011623775
rz,c45,wedm_r,conf,green,1,16.0408346838643,16.0408346838643,16.0408346838643,16.0408346838643
rz,c45,wedm_r,conf,red,1,21.4332475135822,21.4332475135822,21.4332475135822,21.4332475135822
rz,c45,wedm_r,fusion,blue,1,47.8130547874107,47.8130547874107,47.8130547874107,47.8130547874107
rz,c45,wedm_r,fusion,green,1,80.141453223139,80.141453223139,80.141453223139,80.141453223139
rz,c45,wedm_r,fusion,red,1,123.570651517184,123.570651517184,123.570651517184,123.570651517184
rz,c45,wedm_r,int,blue,1,28.3850695042983,28.3850695042983,28.3850695042983,28.3850695042983
rz,c45,wedm_r,int,green,1,7.42919568163262,7.42919568163262,7.42919568163262,7.42919568163262
rz,c45,wedm_r,int,red,1,5.46829642399705,5.46829642399705,5.46829642399705,5.46829642399705
rz,c45,wedm_r,int,white,1,7.27858600684011,7.27858600684011,7.27858600684011,7.27858600684011
rz,ellor,gla,FV,blue,1,14.0082731659296,14.0082731659296,14.0082731659296,14.0082731659296
rz,ellor,gla,FV,green,1,12.1020623171195,12.1020623171195,12.1020623171195,12.1020623171195
rz,ellor,gla,FV,red,1,11.8432822392019,11.8432822392019,11.8432822392019,11.8432822392019
rz,ellor,gla,conf,blue,1,19.7362861967989,19.7362861967989,19.7362861967989,19.7362861967989
rz,ellor,gla,conf,green,1,23.0977108861526,23.0977108861526,23.0977108861526,23.0977108861526
rz,ellor,gla,conf,red,1,23.1589600290385,23.1589600290385,23.1589600290385,23.1589600290385
rz,ellor,gla,fusion,blue,1,26.8199217963688,26.8199217963688,26.8199217963688,26.8199217963688
rz,ellor,gla,fusion,green,1,26.7979947176866,26.7979947176866,26.7979947176866,26.7979947176866
rz,ellor,gla,fusion,red,1,31.0819013948968,31.0819013948968,31.0819013948968,31.0819013948968
rz,ellor,gla,int,blue,1,3.35864948603957,3.35864948603957,3.35864948603957,3.35864948603957
rz,ellor,gla,int,green,1,21.5202909491186,21.5202909491186,21.5202909491186,21.5202909491186
rz,ellor,gla,int,red,1,20.2898843393687,20.2898843393687,20.2898843393687,20.2898843393687
rz,ellor,gla,int,white,1,22.6316020543783,22.6316020543783,22.6316020543783,22.6316020543783
rz,ellor,gri,FV,blue,1,171.323511651137,171.323511651137,171.323511651137,171.323511651137
rz,ellor,gri,FV,green,1,164.728052752479,164.728052752479,164.728052752479,164.728052752479
rz,ellor,gri,FV,red,1,167.692900039375,167.692900039375,167.692900039375,167.692900039375
rz,ellor,gri,conf,blue,1,192.818847482863,192.818847482863,192.818847482863,192.818847482863
rz,ellor,gri,conf,green,1,199.155824979814,199.155824979814,199.155824979814,199.155824979814
rz,ellor,gri,conf,red,1,204.772276457104,204.772276457104,204.772276457104,204.772276457104
rz,ellor,gri,fusion,blue,1,209.946946808784,209.946946808784,209.946946808784,209.946946808784
rz,ellor,gri,fusion,green,1,217.61089178525,217.61089178525,217.61089178525,217.61089178525
rz,ellor,gri,fusion,red,1,230.234365226847,230.234365226847,230.234365226847,230.234365226847
rz,ellor,gri,int,blue,1,158.697177543863,158.697177543863,158.697177543863,158.697177543863
rz,ellor,gri,int,green,1,160.41574242053,160.41574242053,160.41574242053,160.41574242053
rz,ellor,gri,int,red,1,189.356978276537,189.356978276537,189.356978276537,189.356978276537
rz,ellor,gri,int,white,1,191.502675401019,191.502675401019,191.502675401019,191.502675401019
rz,ellor,hon,FV,blue,1,88.156944111284,88.156944111284,88.156944111284,88.156944111284
rz,ellor,hon,FV,green,1,12.4609982445358,12.4609982445358,12.4609982445358,12.4609982445358
rz,ellor,hon,FV,red,1,30.8837261775273,30.8837261775273,30.8837261775273,30.8837261775273
rz,ellor,hon,conf,blue,1,76.5816920881505,76.5816920881505,76.5816920881505,76.5816920881505
rz,ellor,hon,conf,green,1,91.2080600963071,91.2080600963071,91.2080600963071,91.2080600963071
rz,ellor,hon,conf,red,1,139.537852720813,139.537852720813,139.537852720813,139.537852720813
rz,ellor,hon,fusion,blue,1,163.790418276258,163.790418276258,163.790418276258,163.790418276258
rz,ellor,hon,fusion,green,1,165.103702488458,165.103702488458,165.103702488458,165.103702488458
rz,ellor,hon,fusion,red,1,233.411141278899,233.411141278899,233.411141278899,233.411141278899
rz,ellor,hon,int,blue,1,44.2429015422676,44.2429015422676,44.2429015422676,44.2429015422676
rz,ellor,hon,int,green,1,19.6953939244566,19.6953939244566,19.6953939244566,19.6953939244566
rz,ellor,hon,int,red,1,4.69628362951645,4.69628362951645,4.69628362951645,4.69628362951645
rz,ellor,hon,int,white,1,22.8060766424998,22.8060766424998,22.8060766424998,22.8060766424998
rz,ellor,mf,FV,blue,1,14.0659396446343,14.0659396446343,14.0659396446343,14.0659396446343
rz,ellor,mf,FV,green,1,26.0612431253834,26.0612431253834,26.0612431253834,26.0612431253834
rz,ellor,mf,FV,red,1,25.8215264064726,25.8215264064726,25.8215264064726,25.8215264064726
rz,ellor,mf,conf,blue,1,13.1445626650138,13.1445626650138,13.1445626650138,13.1445626650138
rz,ellor,mf,conf,green,1,16.6090071154695,16.6090071154695,16.6090071154695,16.6090071154695
rz,ellor,mf,conf,red,1,16.8822983414523,16.8822983414523,16.8822983414523,16.8822983414523
rz,ellor,mf,fusion,blue,1,22.7142225092335,22.7142225092335,22.7142225092335,22.7142225092335
rz,ellor,mf,fusion,green,1,25.7159983144584,25.7159983144584,25.7159983144584,25.7159983144584
rz,ellor,mf,fusion,red,1,85.8848074873459,85.8848074873459,85.8848074873459,85.8848074873459
rz,ellor,mf,int,blue,1,70.3893527791563,70.3893527791563,70.3893527791563,70.3893527791563
rz,ellor,mf,int,green,1,8.48818761821525,8.48818761821525,8.48818761821525,8.48818761821525
rz,ellor,mf,int,red,1,6.29014215164449,6.29014215164449,6.29014215164449,6.29014215164449
rz,ellor,mf,int,white,1,6.18814835949165,6.18814835949165,6.18814835949165,6.18814835949165
rz,ellor,mr,FV,blue,1,7.14653215127404,7.14653215127404,7.14653215127404,7.14653215127404
rz,ellor,mr,FV,green,1,1.118925898217,1.118925898217,1.118925898217,1.118925898217
rz,ellor,mr,FV,red,1,1.84758547826499,1.84758547826499,1.84758547826499,1.84758547826499
rz,ellor,mr,conf,blue,1,27.6956355207465,27.6956355207465,27.6956355207465,27.6956355207465
rz,ellor,mr,conf,green,1,33.1029055999383,33.1029055999383,33.1029055999383,33.1029055999383
rz,ellor,mr,conf,red,1,37.1620797440627,37.1620797440627,37.1620797440627,37.1620797440627
rz,ellor,mr,fusion,blue,1,39.6457087115976,39.6457087115976,39.6457087115976,39.6457087115976
rz,ellor,mr,fusion,green,1,43.447096084713,43.447096084713,43.447096084713,43.447096084713
rz,ellor,mr,fusion,red,1,54.2435633035743,54.2435633035743,54.2435633035743,54.2435633035743
rz,ellor,mr,int,blue,1,63.7079888040364,63.7079888040364,63.7079888040364,63.7079888040364
rz,ellor,mr,int,green,1,22.9128193422656,22.9128193422656,22.9128193422656,22.9128193422656
rz,ellor,mr,int,red,1,19.9546535821818,19.9546535821818,19.9546535821818,19.9546535821818
rz,ellor,mr,int,white,1,22.4970686402442,22.4970686402442,22.4970686402442,22.4970686402442
rz,ellor,tf,FV,blue,1,15.4345080275843,15.4345080275843,15.4345080275843,15.4345080275843
rz,ellor,tf,FV,green,1,20.7908323281994,20.7908323281994,20.7908323281994,20.7908323281994
rz,ellor,tf,FV,red,1,19.0295954620731,19.0295954620731,19.0295954620731,19.0295954620731
rz,ellor,tf,conf,blue,1,8.26168546046795,8.26168546046795,8.26168546046795,8.26168546046795
rz,ellor,tf,conf,green,1,10.0043944439563,10.0043944439563,10.0043944439563,10.0043944439563
rz,ellor,tf,conf,red,1,15.1257702659931,15.1257702659931,15.1257702659931,15.1257702659931
rz,ellor,tf,fusion,blue,1,20.8114323426713,20.8114323426713,20.8114323426713,20.8114323426713
rz,ellor,tf,fusion,green,1,24.6804042013732,24.6804042013732,24.6804042013732,24.6804042013732
rz,ellor,tf,fusion,red,1,36.6811290535946,36.6811290535946,36.6811290535946,36.6811290535946
rz,ellor,tf,int,blue,1,50.3922881195532,50.3922881195532,50.3922881195532,50.3922881195532
rz,ellor,tf,int,green,1,4.88635844461158,4.88635844461158,4.88635844461158,4.88635844461158
rz,ellor,tf,int,red,1,0.025419765049983,0.025419765049983,0.025419765049983,0.025419765049983
rz,ellor,tf,int,white,1,5.44289895512894,5.44289895512894,5.44289895512894,5.44289895512894
rz,ellor,tr,FV,blue,1,6.18990502238804,6.18990502238804,6.18990502238804,6.18990502238804
rz,ellor,tr,FV,green,1,8.07236236037248,8.07236236037248,8.07236236037248,8.07236236037248
rz,ellor,tr,FV,red,1,7.78444454468011,7.78444454468011,7.78444454468011,7.78444454468011
rz,ellor,tr,conf,blue,1,0.436797011783571,0.436797011783571,0.436797011783571,0.436797011783571
rz,ellor,tr,conf,green,1,0.959590944119056,0.959590944119056,0.959590944119056,0.959590944119056
rz,ellor,tr,conf,red,1,2.81830918635507,2.81830918635507,2.81830918635507,2.81830918635507
rz,ellor,tr,fusion,blue,1,6.88919518555926,6.88919518555926,6.88919518555926,6.88919518555926
rz,ellor,tr,fusion,green,1,6.67558202478174,6.67558202478174,6.67558202478174,6.67558202478174
rz,ellor,tr,fusion,red,1,11.3384992077141,11.3384992077141,11.3384992077141,11.3384992077141
rz,ellor,tr,int,blue,1,49.4600677837303,49.4600677837303,49.4600677837303,49.4600677837303
rz,ellor,tr,int,green,1,2.15341801171778,2.15341801171778,2.15341801171778,2.15341801171778
rz,ellor,tr,int,red,1,0.733573430478673,0.733573430478673,0.733573430478673,0.733573430478673
rz,ellor,tr,int,white,1,3.09111064473891,3.09111064473891,3.09111064473891,3.09111064473891
rz,ellor,wedm_f,FV,blue,1,25.9275565403494,25.9275565403494,25.9275565403494,25.9275565403494
rz,ellor,wedm_f,FV,green,1,17.6453294814162,17.6453294814162,17.6453294814162,17.6453294814162
rz,ellor,wedm_f,FV,red,1,19.1944089447919,19.1944089447919,19.1944089447919,19.1944089447919
rz,ellor,wedm_f,conf,blue,1,40.6716449079027,40.6716449079027,40.6716449079027,40.6716449079027
rz,ellor,wedm_f,conf,green,1,43.2696371634752,43.2696371634752,43.2696371634752,43.2696371634752
rz,ellor,wedm_f,conf,red,1,46.1759000221314,46.1759000221314,46.1759000221314,46.1759000221314
rz,ellor,wedm_f,fusion,blue,1,55.9812128100998,55.9812128100998,55.9812128100998,55.9812128100998
rz,ellor,wedm_f,fusion,green,1,59.1029429177324,59.1029429177324,59.1029429177324,59.1029429177324
rz,ellor,wedm_f,fusion,red,1,67.6529536917649,67.6529536917649,67.6529536917649,67.6529536917649
rz,ellor,wedm_f,int,green,1,31.2454007173433,31.2454007173433,31.2454007173433,31.2454007173433
rz,ellor,wedm_f,int,red,1,41.54169397123,41.54169397123,41.54169397123,41.54169397123
rz,ellor,wedm_f,int,white,1,36.7645735927676,36.7645735927676,36.7645735927676,36.7645735927676
rz,ellor,wedm_r,FV,blue,1,6.20314982077746,6.20314982077746,6.20314982077746,6.20314982077746
rz,ellor,wedm_r,FV,green,1,0.602639223597992,0.602639223597992,0.602639223597992,0.602639223597992
rz,ellor,wedm_r,FV,red,1,2.13432319327997,2.13432319327997,2.13432319327997,2.13432319327997
rz,ellor,wedm_r,conf,blue,1,19.9824427856016,19.9824427856016,19.9824427856016,19.9824427856016
rz,ellor,wedm_r,conf,green,1,25.2886866631037,25.2886866631037,25.2886866631037,25.2886866631037
rz,ellor,wedm_r,conf,red,1,27.5261589185206,27.5261589185206,27.5261589185206,27.5261589185206
rz,ellor,wedm_r,fusion,blue,1,29.580089813195,29.580089813195,29.580089813195,29.580089813195
rz,ellor,wedm_r,fusion,green,1,33.2789736693421,33.2789736693421,33.2789736693421,33.2789736693421
rz,ellor,wedm_r,fusion,red,1,39.6827362894518,39.6827362894518,39.6827362894518,39.6827362894518
rz,ellor,wedm_r,int,blue,1,104.312712029016,104.312712029016,104.312712029016,104.312712029016
rz,ellor,wedm_r,int,green,1,5.58254729250842,5.58254729250842,5.58254729250842,5.58254729250842
rz,ellor,wedm_r,int,red,1,29.5430100384843,29.5430100384843,29.5430100384843,29.5430100384843
rz,ellor,wedm_r,int,white,1,22.9337695111532,22.9337695111532,22.9337695111532,22.9337695111532
rz,mo58a,b,FV,blue,2,592.67937669747,592.67937669747,478.87140814292707,706.487345252013
rz,mo58a,b,FV,green,1,299.087310380727,299.087310380727,299.087310380727,299.087310380727
rz,mo58a,b,FV,red,1,299.01525398853,299.01525398853,299.01525398853,299.01525398853
rz,mo58a,b,conf,blue,1,421.752081331554,421.752081331554,421.752081331554,421.752081331554
rz,mo58a,b,conf,green,1,409.560267618727,409.560267618727,409.560267618727,409.560267618727
rz,mo58a,b,conf,red,1,488.858214714805,488.858214714805,488.858214714805,488.858214714805
rz,mo58a,b,fusion,blue,1,564.539697830798,564.539697830798,564.539697830798,564.539697830798
rz,mo58a,b,fusion,green,1,544.042608278458,544.042608278458,544.042608278458,544.042608278458
rz,mo58a,b,fusion,red,1,659.495622304296,659.495622304296,659.495622304296,659.495622304296
rz,mo58a,b,int,blue,1,223.492536439202,223.492536439202,223.492536439202,223.492536439202
rz,mo58a,b,int,green,1,40.5201360129099,40.5201360129099,40.5201360129099,40.5201360129099
rz,mo58a,b,int,red,1,1005.94381140896,1005.94381140896,1005.94381140896,1005.94381140896
rz,mo58a,gla,FV,blue,1,20.3541118840612,20.3541118840612,20.3541118840612,20.3541118840612
rz,mo58a,gla,FV,green,1,14.5172077010039,14.5172077010039,14.5172077010039,14.5172077010039
rz,mo58a,gla,FV,red,1,38.1605978003315,38.1605978003315,38.1605978003315,38.1605978003315
rz,mo58a,gla,conf,blue,1,54.5366115657713,54.5366115657713,54.5366115657713,54.5366115657713
rz,mo58a,gla,conf,green,1,103.502370732572,103.502370732572,103.502370732572,103.502370732572
rz,mo58a,gla,conf,red,1,134.363778026339,134.363778026339,134.363778026339,134.363778026339
rz,mo58a,gla,fusion,blue,1,72.1224415041615,72.1224415041615,72.1224415041615,72.1224415041615
rz,mo58a,gla,fusion,green,1,141.220344125569,141.220344125569,141.220344125569,141.220344125569
rz,mo58a,gla,fusion,red,1,211.157145126021,211.157145126021,211.157145126021,211.157145126021
rz,mo58a,gla,int,blue,1,5.18981092715931,5.18981092715931,5.18981092715931,5.18981092715931
rz,mo58a,gla,int,green,1,19.4001968814264,19.4001968814264,19.4001968814264,19.4001968814264
rz,mo58a,gla,int,red,1,16.4598805862177,16.4598805862177,16.4598805862177,16.4598805862177
rz,mo58a,gla,int,white,1,18.9174575883222,18.9174575883222,18.9174575883222,18.9174575883222
rz,mo58a,gri,FV,blue,1,43.7567642936889,43.7567642936889,43.7567642936889,43.7567642936889
rz,mo58a,gri,FV,green,1,37.0875811517495,37.0875811517495,37.0875811517495,37.0875811517495
rz,mo58a,gri,FV,red,1,73.708552580121,73.708552580121,73.708552580121,73.708552580121
rz,mo58a,gri,conf,blue,1,28.3253656229795,28.3253656229795,28.3253656229795,28.3253656229795
rz,mo58a,gri,conf,green,1,40.3893289533098,40.3893289533098,40.3893289533098,40.3893289533098
rz,mo58a,gri,conf,red,1,50.7877327659035,50.7877327659035,50.7877327659035,50.7877327659035
rz,mo58a,gri,fusion,blue,1,77.0275036668036,77.0275036668036,77.0275036668036,77.0275036668036
rz,mo58a,gri,fusion,green,1,73.0495508276505,73.0495508276505,73.0495508276505,73.0495508276505
rz,mo58a,gri,fusion,red,1,84.8263293261309,84.8263293261309,84.8263293261309,84.8263293261309
rz,mo58a,gri,int,blue,1,1.9818908869572,1.9818908869572,1.9818908869572,1.9818908869572
rz,mo58a,gri,int,green,1,11.3707539562447,11.3707539562447,11.3707539562447,11.3707539562447
rz,mo58a,gri,int,red,1,8.12894175112311,8.12894175112311,8.12894175112311,8.12894175112311
rz,mo58a,gri,int,white,1,11.182001698346,11.182001698346,11.182001698346,11.182001698346
rz,mo58a,hon,FV,blue,1,9.35105283621524,9.35105283621524,9.35105283621524,9.35105283621524
rz,mo58a,hon,FV,green,1,14.9496107854245,14.9496107854245,14.9496107854245,14.9496107854245
rz,mo58a,hon,FV,red,1,49.9314331160758,49.9314331160758,49.9314331160758,49.9314331160758
rz,mo58a,hon,conf,blue,1,1.31932163265783,1.31932163265783,1.31932163265783,1.31932163265783
rz,mo58a,hon,conf,green,1,20.0136200498312,20.0136200498312,20.0136200498312,20.0136200498312
rz,mo58a,hon,conf,red,1,30.6627656831584,30.6627656831584,30.6627656831584,30.6627656831584
rz,mo58a,hon,fusion,blue,1,37.1929716612845,37.1929716612845,37.1929716612845,37.1929716612845
rz,mo58a,hon,fusion,green,1,53.3906932876979,53.3906932876979,53.3906932876979,53.3906932876979
rz,mo58a,hon,fusion,red,1,63.4420362985629,63.4420362985629,63.4420362985629,63.4420362985629
rz,mo58a,hon,int,blue,1,18.7262360552009,18.7262360552009,18.7262360552009,18.7262360552009
rz,mo58a,hon,int,green,1,3.75935511242271,3.75935511242271,3.75935511242271,3.75935511242271
rz,mo58a,hon,int,red,1,8.1734363053454,8.1734363053454,8.1734363053454,8.1734363053454
rz,mo58a,hon,int,white,1,3.62271254234557,3.62271254234557,3.62271254234557,3.62271254234557
rz,mo58a,mf,FV,blue,1,390.367674332466,390.367674332466,390.367674332466,390.367674332466
rz,mo58a,mf,FV,green,1,160.229654919841,160.229654919841,160.229654919841,160.229654919841
rz,mo58a,mf,FV,red,1,195.278038523268,195.278038523268,195.278038523268,195.278038523268
rz,mo58a,mf,conf,blue,1,249.315861906306,249.315861906306,249.315861906306,249.315861906306
rz,mo58a,mf,conf,green,1,286.075538513012,286.075538513012,286.075538513012,286.075538513012
rz,mo58a,mf,conf,red,1,351.983589965818,351.983589965818,351.983589965818,351.983589965818
rz,mo58a,mf,fusion,blue,1,357.30280328448,357.30280328448,357.30280328448,357.30280328448
rz,mo58a,mf,fusion,green,1,387.524810612748,387.524810612748,387.524810612748,387.524810612748
rz,mo58a,mf,fusion,red,1,489.266554819212,489.266554819212,489.266554819212,489.266554819212
rz,mo58a,mf,int,blue,1,107.1031325869,107.1031325869,107.1031325869,107.1031325869
rz,mo58a,mf,int,green,1,28.4335943600433,28.4335943600433,28.4335943600433,28.4335943600433
rz,mo58a,mf,int,red,1,344.219994540107,344.219994540107,344.219994540107,344.219994540107
rz,mo58a,mf,int,white,1,14.6177721995351,14.6177721995351,14.6177721995351,14.6177721995351
rz,mo58a,mr,FV,blue,1,7.67895618006716,7.67895618006716,7.67895618006716,7.67895618006716
rz,mo58a,mr,FV,green,1,53.4614937204431,53.4614937204431,53.4614937204431,53.4614937204431
rz,mo58a,mr,FV,red,1,56.3007333667118,56.3007333667118,56.3007333667118,56.3007333667118
rz,mo58a,mr,conf,blue,1,44.9616637982384,44.9616637982384,44.9616637982384,44.9616637982384
rz,mo58a,mr,conf,green,1,45.3245816932765,45.3245816932765,45.3245816932765,45.3245816932765
rz,mo58a,mr,conf,red,1,40.7821602205021,40.7821602205021,40.7821602205021,40.7821602205021
rz,mo58a,mr,fusion,blue,1,26.007762294683,26.007762294683,26.007762294683,26.007762294683
rz,mo58a,mr,fusion,green,1,29.1821721112148,29.1821721112148,29.1821721112148,29.1821721112148
rz,mo58a,mr,fusion,red,1,24.3805610531266,24.3805610531266,24.3805610531266,24.3805610531266
rz,mo58a,mr,int,blue,1,48.994671500666,48.994671500666,48.994671500666,48.994671500666
rz,mo58a,mr,int,green,1,70.1935790840525,70.1935790840525,70.1935790840525,70.1935790840525
rz,mo58a,mr,int,red,1,63.6129835083373,63.6129835083373,63.6129835083373,63.6129835083373
rz,mo58a,mr,int,white,1,70.830427029284,70.830427029284,70.830427029284,70.830427029284
rz,mo58a,tf,FV,blue,1,52.9136661185752,52.9136661185752,52.9136661185752,52.9136661185752
rz,mo58a,tf,FV,green,1,62.9591244892641,62.9591244892641,62.9591244892641,62.9591244892641
rz,mo58a,tf,FV,red,1,60.5624080791172,60.5624080791172,60.5624080791172,60.5624080791172
rz,mo58a,tf,conf,blue,1,55.6643141553729,55.6643141553729,55.6643141553729,55.6643141553729
rz,mo58a,tf,conf,green,1,53.8839602809621,53.8839602809621,53.8839602809621,53.8839602809621
rz,mo58a,tf,conf,red,1,49.8603983392374,49.8603983392374,49.8603983392374,49.8603983392374
rz,mo58a,tf,fusion,blue,1,45.3307095619556,45.3307095619556,45.3307095619556,45.3307095619556
rz,mo58a,tf,fusion,green,1,44.6813455666508,44.6813455666508,44.6813455666508,44.6813455666508
rz,mo58a,tf,fusion,red,1,39.4781443129604,39.4781443129604,39.4781443129604,39.4781443129604
rz,mo58a,tf,int,blue,1,56.0936044375201,56.0936044375201,56.0936044375201,56.0936044375201
rz,mo58a,tf,int,green,1,63.6857989693711,63.6857989693711,63.6857989693711,63.6857989693711
rz,mo58a,tf,int,red,1,62.116503089024,62.116503089024,62.116503089024,62.116503089024
rz,mo58a,tf,int,white,1,63.8406817987473,63.8406817987473,63.8406817987473,63.8406817987473
rz,mo58a,tr,FV,blue,1,17.3341913912535,17.3341913912535,17.3341913912535,17.3341913912535
rz,mo58a,tr,FV,green,1,29.9836432518299,29.9836432518299,29.9836432518299,29.9836432518299
rz,mo58a,tr,FV,red,1,26.2764685047018,26.2764685047018,26.2764685047018,26.2764685047018
rz,mo58a,tr,conf,blue,1,26.1394643132713,26.1394643132713,26.1394643132713,26.1394643132713
rz,mo58a,tr,conf,green,1,22.3332736539115,22.3332736539115,22.3332736539115,22.3332736539115
rz,mo58a,tr,conf,red,1,16.9602949746538,16.9602949746538,16.9602949746538,16.9602949746538
rz,mo58a,tr,fusion,blue,1,7.60110285807343,7.60110285807343,7.60110285807343,7.60110285807343
rz,mo58a,tr,fusion,green,1,10.1934558955058,10.1934558955058,10.1934558955058,10.1934558955058
rz,mo58a,tr,fusion,red,1,3.43566212538994,3.43566212538994,3.43566212538994,3.43566212538994
rz,mo58a,tr,int,blue,1,26.0280530249154,26.0280530249154,26.0280530249154,26.0280530249154
rz,mo58a,tr,int,green,1,35.0328558077419,35.0328558077419,35.0328558077419,35.0328558077419
rz,mo58a,tr,int,red,1,30.2177185633534,30.2177185633534,30.2177185633534,30.2177185633534
rz,mo58a,tr,int,white,1,34.8236680442866,34.8236680442866,34.8236680442866,34.8236680442866
rz,mo58a,wedm_f,FV,blue,1,38.6510184882854,38.6510184882854,38.6510184882854,38.6510184882854
rz,mo58a,wedm_f,FV,green,1,17.2595963026362,17.2595963026362,17.2595963026362,17.2595963026362
rz,mo58a,wedm_f,FV,red,1,40.4466790871118,40.4466790871118,40.4466790871118,40.4466790871118
rz,mo58a,wedm_f,conf,blue,1,60.7752545323837,60.7752545323837,60.7752545323837,60.7752545323837
rz,mo58a,wedm_f,conf,green,1,74.2870331516772,74.2870331516772,74.2870331516772,74.2870331516772
rz,mo58a,wedm_f,conf,red,1,97.3956739089053,97.3956739089053,97.3956739089053,97.3956739089053
rz,mo58a,wedm_f,fusion,blue,1,122.796086439334,122.796086439334,122.796086439334,122.796086439334
rz,mo58a,wedm_f,fusion,green,1,140.013401988143,140.013401988143,140.013401988143,140.013401988143
rz,mo58a,wedm_f,fusion,red,1,177.304260244376,177.304260244376,177.304260244376,177.304260244376
rz,mo58a,wedm_f,int,blue,1,4.96041115159131,4.96041115159131,4.96041115159131,4.96041115159131
rz,mo58a,wedm_f,int,green,1,0.747196236759834,0.747196236759834,0.747196236759834,0.747196236759834
rz,mo58a,wedm_f,int,red,1,6.20719102816145,6.20719102816145,6.20719102816145,6.20719102816145
rz,mo58a,wedm_f,int,white,1,1.34369180139188,1.34369180139188,1.34369180139188,1.34369180139188
rz,mo58a,wedm_r,FV,blue,1,31.1643299585283,31.1643299585283,31.1643299585283,31.1643299585283
rz,mo58a,wedm_r,FV,green,1,29.0450040502149,29.0450040502149,29.0450040502149,29.0450040502149
rz,mo58a,wedm_r,FV,red,1,24.2197094412993,24.2197094412993,24.2197094412993,24.2197094412993
